forward_genome_id	backward_genome_id
WP_015215795	WP_011242735
WP_174713038	WP_011242735
WP_096673761	WP_011242735
WP_083305156	WP_011242735
WP_179075622	WP_011242735
WP_015080490	WP_011242735
WP_186491284	WP_011242735
WP_066344596	WP_011242735
WP_065714452	WP_011242735
WP_169263976	WP_011242735
WP_096682251	WP_011242735
WP_006620447	WP_011242735
WP_012597743	WP_011242735
WP_186480325	WP_011242735
WP_015138793	WP_011242735
WP_010874331	WP_011242735
WP_096660980	WP_011242735
WP_015152905	WP_011242735
WP_104906095	WP_011242735
WP_188021089	WP_011242735
WP_096537665	WP_011242735
WP_068387721	WP_011242735
WP_015219213	WP_011242735
WP_096647710	WP_011242735
WP_015211152	WP_011242735
WP_013193246	WP_011242735
WP_206263445	WP_011242735
WP_015130044	WP_011242735
WP_096667728	WP_011242735
WP_015168122	WP_011242735
WP_015174298	WP_011242735
WP_096382321	WP_011242735
WP_096549557	WP_011242735
WP_096729307	WP_011242735
WP_096661341	WP_011242735
WP_015080369	WP_011242735
WP_067763731	WP_011242735
WP_208673267	WP_011242735
WP_126384983	WP_011242735
WP_057178243	WP_011242735
WP_015784965	WP_011242735
WP_015125807	WP_011242735
WP_017324944	WP_011242735
WP_138071058	WP_011242735
WP_011320070	WP_011242735
WP_066346650	WP_011242735
WP_068514880	WP_011242735
WP_012630281	WP_011242735
WP_017285643	WP_011242735
WP_015155148	WP_011242735
WP_012626584	WP_011242735
WP_012595596	WP_011242735
WP_096685920	WP_011242735
WP_197157577	WP_011242735
WP_015157804	WP_011242735
WP_199248231	WP_011242735
WP_015169621	WP_011242735
WP_208677775	WP_011242735
WP_015169767	WP_011242735
WP_096574620	WP_011242735
WP_013325262	WP_011242735
WP_010998618	WP_011242735
WP_012954316	WP_011242735
WP_096562888	WP_011242735
WP_002751332	WP_011242735
WP_017288987	WP_011242735
WP_015216860	WP_011242735
WP_015198659	WP_011242735
WP_199918703	WP_011242735
WP_096599120	WP_011242735
WP_114081652	WP_011242735
WP_015156745	WP_011242735
WP_096692511	WP_011242735
WP_015156553	WP_011242735
WP_010995091	WP_011242735
WP_096647055	WP_011242735
WP_015126705	WP_011242735
WP_012306055	WP_011242735
WP_015111974	WP_011242735
WP_044106924	WP_011242735
WP_096676328	WP_011242735
WP_179074652	WP_011242735
WP_015154407	WP_011242735
WP_012598633	WP_011242735
WP_017292545	WP_011242735
WP_174718082	WP_011242735
WP_162139093	WP_011242735
WP_157373948	WP_011242735
WP_015185047	WP_011242735
WP_041700104	WP_011242735
WP_062244774	WP_011242735
WP_118169329	WP_011242735
WP_107806090	WP_011242735
WP_197693349	WP_011242735
WP_156805095	WP_011242735
WP_015151204	WP_011242735
WP_171976602	WP_011242735
WP_015161706	WP_011242735
WP_096599611	WP_011242735
WP_053540014	WP_011242735
WP_186472325	WP_011242735
WP_009544059	WP_011242735
WP_012595178	WP_011242735
WP_179049996	WP_011242735
WP_200987375	WP_011242735
WP_015177139	WP_011242735
WP_158199150	WP_011242735
WP_096563472	WP_011242735
WP_012593575	WP_011242735
WP_009545574	WP_011242735
WP_006199253	WP_011242735
WP_015145052	WP_011242735
WP_028947874	WP_011242735
WP_186541647	WP_011242735
WP_082727301	WP_011242735
WP_087068395	WP_011242735
WP_148765735	WP_011242735
WP_013334397	WP_011242735
WP_013193049	WP_011242735
WP_119260633	WP_011242735
WP_041619178	WP_011242735
WP_096624111	WP_011242735
WP_073631655	WP_011242735
WP_148764148	WP_011242735
WP_096383177	WP_011242735
WP_162327335	WP_011242735
WP_017286321	WP_011242735
WP_015784120	WP_011242735
WP_011143325	WP_011242735
WP_096719321	WP_011242735
WP_173351115	WP_011242735
WP_041919395	WP_011242735
WP_186524290	WP_011242735
WP_035151083	WP_011242735
WP_015131199	WP_011242735
WP_017295042	WP_011242735
WP_062249182	WP_011242735
WP_068393219	WP_011242735
WP_065713124	WP_011242735
WP_096652992	WP_011242735
WP_167726582	WP_011242735
WP_008178603	WP_011242735
WP_035157622	WP_011242735
WP_082127265	WP_011242735
WP_052754477	WP_011242735
WP_044136506	WP_011242735
WP_015121820	WP_011242735
WP_083894136	WP_011242735
WP_096679092	WP_011242735
WP_179070289	WP_011242735
WP_068382869	WP_011242735
WP_083798721	WP_011242735
WP_096673232	WP_011242735
WP_096728976	WP_011242735
WP_015111068	WP_011242735
WP_023175013	WP_011242735
WP_096693977	WP_011242735
WP_073628175	WP_011242735
WP_048895007	WP_011242735
WP_014275669	WP_011242735
WP_015203741	WP_011242735
WP_103135629	WP_011242735
WP_066346603	WP_011242735
WP_152591398	WP_011242735
WP_071823025	WP_011242735
WP_015146196	WP_011242735
WP_012627183	WP_011242735
WP_015122556	WP_011242735
WP_015185509	WP_011242735
WP_172969317	WP_011242735
WP_067772644	WP_011242735
WP_070394988	WP_011242735
WP_162329464	WP_011242735
WP_104898937	WP_011242735
WP_045872850	WP_011242735
WP_015156541	WP_011242735
WP_011129488	WP_011242735
WP_202807878	WP_011242735
WP_096592598	WP_011242735
WP_015132750	WP_011242735
WP_096567922	WP_011242735
WP_146294277	WP_011242735
WP_028947336	WP_011242735
WP_010871526	WP_011242735
WP_013334330	WP_011242735
WP_045867977	WP_011242735
WP_186539228	WP_011242735
WP_096570586	WP_011242735
WP_167724637	WP_011242735
WP_073626088	WP_011242735
WP_186589597	WP_011242735
WP_068382782	WP_011242735
WP_150883556	WP_011242735
WP_051382971	WP_011242735
WP_096534753	WP_011242735
WP_015141836	WP_011242735
WP_096565736	WP_011242735
WP_080814160	WP_011242735
WP_167725743	WP_011242735
WP_179069200	WP_011242735
WP_169267364	WP_011242735
WP_015227707	WP_011242735
WP_096586757	WP_011242735
WP_194032597	WP_011242735
WP_126385144	WP_011242735
WP_082712956	WP_011242735
WP_044197945	WP_011242735
WP_053540012	WP_011242735
WP_015229429	WP_011242735
WP_096556131	WP_011242735
WP_096656285	WP_011242735
WP_199248584	WP_011242735
WP_015216867	WP_011242735
WP_096600507	WP_011242735
WP_015206943	WP_011242735
WP_013323099	WP_011242735
WP_104898655	WP_011242735
WP_012597090	WP_011242735
WP_103135847	WP_011242735
WP_041237835	WP_011242735
WP_096567908	WP_011242735
WP_167727431	WP_011242735
WP_041566365	WP_011242735
WP_206268786	WP_011242735
WP_084739235	WP_011242735
WP_083866394	WP_011242735
WP_172354619	WP_011242735
WP_017289223	WP_011242735
WP_096686096	WP_011242735
WP_015215232	WP_011242735
WP_015172344	WP_011242735
WP_148767152	WP_011242735
WP_167727519	WP_011242735
WP_096573569	WP_011242735
WP_168570656	WP_011242735
WP_096620319	WP_011242735
WP_096583312	WP_011242735
WP_015200151	WP_011242735
WP_096620088	WP_011242735
WP_174236442	WP_011242735
WP_066115254	WP_011242735
WP_096582190	WP_011242735
WP_179068811	WP_011242735
WP_205526818	WP_011242735
WP_200666896	WP_011242735
WP_096584229	WP_011242735
WP_096582334	WP_011242735
WP_168696711	WP_011242735
WP_016871977	WP_011242735
WP_096590573	WP_011242735
WP_015109822	WP_011242735
WP_071106209	WP_011242735
WP_062247469	WP_011377875
WP_096581201	WP_011377875
WP_118164876	WP_011377875
WP_152591219	WP_011377875
WP_015182924	WP_011377875
WP_103136693	WP_011377875
WP_068389731	WP_011377875
WP_051155164	WP_011377875
WP_118166336	WP_011377875
WP_103135932	WP_011377875
WP_015169719	WP_011377875
WP_096588710	WP_011377875
WP_130129373	WP_011377875
WP_011610458	WP_011377875
WP_181930792	WP_011377875
WP_100897229	WP_011377875
WP_144427593	WP_011377875
WP_073633502	WP_011377875
WP_015140178	WP_011377875
WP_053537919	WP_011377875
WP_104900238	WP_011377875
WP_067775138	WP_011377875
WP_096547485	WP_011377875
WP_070394700	WP_011377875
WP_015156834	WP_011377875
WP_171978126	WP_011377875
WP_053539458	WP_011377875
WP_208677243	WP_011377875
WP_096534405	WP_011377875
WP_167725392	WP_011377875
WP_015210847	WP_011377875
WP_015128469	WP_011377875
WP_096572722	WP_011377875
WP_096689019	WP_011377875
WP_015212677	WP_011377875
WP_096644127	WP_011377875
WP_187707110	WP_011377875
WP_041763219	WP_011377875
WP_096587921	WP_011377875
WP_181927814	WP_011377875
WP_062291107	WP_011377875
WP_179072987	WP_011377875
WP_096677811	WP_011377875
WP_012162292	WP_011377875
WP_015118976	WP_011377875
WP_197154173	WP_011377875
WP_197169855	WP_011377875
WP_045872535	WP_011377875
WP_012412358	WP_011377875
WP_062243426	WP_011377875
WP_096607103	WP_011377875
WP_114084670	WP_011377875
WP_006199101	WP_011377875
WP_096573539	WP_011377875
WP_148764199	WP_011377875
WP_171978236	WP_011377875
WP_168694870	WP_011377875
WP_096665606	WP_011377875
WP_015155726	WP_011377875
WP_096538484	WP_011377875
WP_152588049	WP_011377875
WP_179050109	WP_011377875
WP_096549371	WP_011377875
WP_070396521	WP_011377875
WP_148761039	WP_011377875
WP_015112240	WP_011377875
WP_011319182	WP_011377875
WP_096599617	WP_011377875
WP_010999570	WP_011377875
WP_152590473	WP_011377875
WP_082127321	WP_011377875
WP_130128665	WP_011377875
WP_206262536	WP_011377875
WP_096682580	WP_011377875
WP_015177273	WP_011377875
WP_096562622	WP_011377875
WP_100904468	WP_011377875
WP_096644575	WP_011377875
WP_015120962	WP_011377875
WP_118166589	WP_011377875
WP_206262281	WP_011377875
WP_104906359	WP_011377875
WP_168187937	WP_011377875
WP_150882468	WP_011377875
WP_096603859	WP_011377875
WP_096678845	WP_011377875
WP_096731233	WP_011377875
WP_096567036	WP_011377875
WP_208672596	WP_011377875
WP_100897058	WP_011377875
WP_011377875	WP_011377875
WP_174709702	WP_011377875
WP_015159485	WP_011377875
WP_167721770	WP_011377875
WP_015081356	WP_011377875
WP_048346169	WP_011377875
WP_006198421	WP_011377875
WP_096621745	WP_011377875
WP_181928841	WP_011377875
WP_096553815	WP_011377875
WP_011242729	WP_011377875
WP_015163208	WP_011377875
WP_186700788	WP_011377875
WP_168696174	WP_011377875
WP_096563921	WP_011377875
WP_200987441	WP_011377875
WP_199246066	WP_011377875
WP_131455496	WP_011377875
WP_045868361	WP_011377875
WP_179050160	WP_011377875
WP_096694730	WP_011377875
WP_167721404	WP_011377875
WP_179048176	WP_011377875
WP_103136324	WP_011377875
WP_114083536	WP_011377875
WP_015141573	WP_011377875
WP_197211031	WP_011377875
WP_096664364	WP_011377875
WP_126148203	WP_011377875
WP_096581851	WP_011377875
WP_168695484	WP_011377875
WP_073633761	WP_011377875
WP_171978244	WP_011377875
WP_148762446	WP_011377875
WP_096666444	WP_011377875
WP_011316528	WP_011377875
WP_015128404	WP_011377875
WP_015137399	WP_011377875
WP_096574856	WP_011377875
WP_096691419	WP_011377875
WP_096645809	WP_011377875
WP_096728574	WP_011377875
WP_152592930	WP_011377875
WP_096555603	WP_011377875
WP_010995373	WP_011377875
WP_011317492	WP_011377875
WP_150881924	WP_011377875
WP_068390162	WP_011377875
WP_096580708	WP_011377875
WP_067775779	WP_011377875
WP_015216957	WP_011377875
WP_052315709	WP_011377875
WP_197167158	WP_011377875
WP_015136863	WP_011377875
WP_096597903	WP_011377875
WP_096672969	WP_011377875
WP_008051765	WP_011377875
WP_187706317	WP_011377875
WP_015145274	WP_011377875
WP_035154097	WP_011377875
WP_185189854	WP_011377875
WP_013189749	WP_011377875
WP_158333123	WP_011377875
WP_073635306	WP_011377875
WP_152590302	WP_011377875
WP_171976274	WP_011377875
WP_067773159	WP_011377875
WP_206266112	WP_011377875
WP_096727285	WP_011377875
WP_096538325	WP_011377875
WP_015121080	WP_011377875
WP_015081128	WP_011377875
WP_103140250	WP_011377875
WP_015155332	WP_011377875
WP_035154630	WP_011377875
WP_081584159	WP_011377875
WP_015207210	WP_011377875
WP_096601156	WP_011377875
WP_015192464	WP_011377875
WP_010999274	WP_011377875
WP_096555750	WP_011377875
WP_096553775	WP_011377875
WP_015157421	WP_011377875
WP_186594556	WP_011377875
WP_071107953	WP_011377875
WP_096729579	WP_011377875
WP_096385063	WP_011377875
WP_167726344	WP_011377875
WP_096563272	WP_011377875
WP_015154156	WP_011377875
WP_015155727	WP_011242728
WP_144266141	WP_011242728
WP_045872534	WP_011242728
WP_015157422	WP_011242728
WP_152591220	WP_011242728
WP_044194733	WP_011242728
WP_208677242	WP_011242728
WP_148762445	WP_011242728
WP_096678101	WP_011242728
WP_015177259	WP_011242728
WP_045874556	WP_011242728
WP_073634202	WP_011242728
WP_067775135	WP_011242728
WP_010874249	WP_011242728
WP_011130351	WP_011242728
WP_171976275	WP_011242728
WP_053537918	WP_011242728
WP_179050158	WP_011242728
WP_186469591	WP_011242728
WP_012162293	WP_011242728
WP_096607105	WP_011242728
WP_096666441	WP_011242728
WP_103135931	WP_011242728
WP_067769878	WP_011242728
WP_168696172	WP_011242728
WP_096587923	WP_011242728
WP_186513567	WP_011242728
WP_063873644	WP_011242728
WP_100900906	WP_011242728
WP_011610460	WP_011242728
WP_035154095	WP_011242728
WP_104906354	WP_011242728
WP_187707304	WP_011242728
WP_179050110	WP_011242728
WP_045874106	WP_011242728
WP_015136861	WP_011242728
WP_096567034	WP_011242728
WP_181927813	WP_011242728
WP_100897057	WP_011242728
WP_186490085	WP_011242728
WP_208672597	WP_011242728
WP_096563273	WP_011242728
WP_096581203	WP_011242728
WP_096729580	WP_011242728
WP_206266113	WP_011242728
WP_011131509	WP_011242728
WP_052315710	WP_011242728
WP_118164865	WP_011242728
WP_172354126	WP_011242728
WP_096555605	WP_011242728
WP_068389733	WP_011242728
WP_015137400	WP_011242728
WP_167725390	WP_011242728
WP_096678847	WP_011242728
WP_152590301	WP_011242728
WP_103140609	WP_011242728
WP_131455610	WP_011242728
WP_062295224	WP_011242728
WP_010995374	WP_011242728
WP_130130436	WP_011242728
WP_179064003	WP_011242728
WP_067773156	WP_011242728
WP_015210846	WP_011242728
WP_096539026	WP_011242728
WP_103137844	WP_011242728
WP_073633501	WP_011242728
WP_015192463	WP_011242728
WP_070391624	WP_011242728
WP_167718120	WP_011242728
WP_015140177	WP_011242728
WP_096603860	WP_011242728
WP_053539457	WP_011242728
WP_013189748	WP_011242728
WP_181928842	WP_011242728
WP_038552422	WP_011242728
WP_186583260	WP_011242728
WP_096588711	WP_011242728
WP_152590472	WP_011242728
WP_096534406	WP_011242728
WP_015155331	WP_011242728
WP_100897237	WP_011242728
WP_197151310	WP_011242728
WP_168694871	WP_011242728
WP_096385064	WP_011242728
WP_011140025	WP_011242728
WP_011242728	WP_011242728
WP_103140251	WP_011242728
WP_006198420	WP_011242728
WP_096665926	WP_011242728
WP_041457357	WP_011242728
WP_062243423	WP_011242728
WP_197161721	WP_011242728
WP_114081519	WP_011242728
WP_168695483	WP_011242728
WP_096728299	WP_011242728
WP_107806132	WP_011242728
WP_096597907	WP_011242728
WP_015120963	WP_011242728
WP_011319181	WP_011242728
WP_010999273	WP_011242728
WP_035152857	WP_011242728
WP_171976876	WP_011242728
WP_096664367	WP_011242728
WP_118166590	WP_011242728
WP_186697341	WP_011242728
WP_174709701	WP_011242728
WP_100904467	WP_011242728
WP_096601150	WP_011242728
WP_015121081	WP_011242728
WP_073635298	WP_011242728
WP_012412359	WP_011242728
WP_096555748	WP_011242728
WP_118166337	WP_011242728
WP_017804165	WP_011242728
WP_096569407	WP_011242728
WP_199246070	WP_011242728
WP_015141574	WP_011242728
WP_126148202	WP_011242728
WP_104900237	WP_011242728
WP_167721406	WP_011242728
WP_200987442	WP_011242728
WP_015145162	WP_011242728
WP_186500722	WP_011242728
WP_015212676	WP_011242728
WP_015196081	WP_011242728
WP_015207209	WP_011242728
WP_179048177	WP_011242728
WP_152588051	WP_011242728
WP_068390159	WP_011242728
WP_073633760	WP_011242728
WP_096680624	WP_011242728
WP_008051762	WP_011242728
WP_096599616	WP_011242728
WP_096547484	WP_011242728
WP_068512782	WP_011242728
WP_181930793	WP_011242728
WP_015133376	WP_011242728
WP_015112239	WP_011242728
WP_171976972	WP_011242728
WP_152592931	WP_011242728
WP_010307121	WP_011242728
WP_015154157	WP_011242728
WP_015159486	WP_011242728
WP_096563922	WP_011242728
WP_096727286	WP_011242728
WP_010999574	WP_011242728
WP_015081357	WP_011242728
WP_096645808	WP_011242728
WP_035153684	WP_011242728
WP_096538326	WP_011242728
WP_096637301	WP_011242728
WP_197211030	WP_011242728
WP_114084671	WP_011242728
WP_096538483	WP_011242728
WP_011317493	WP_011242728
WP_096644573	WP_011242728
WP_096694729	WP_011242728
WP_187707111	WP_011242728
WP_071105706	WP_011242728
WP_015216956	WP_011242728
WP_015156835	WP_011242728
WP_096553776	WP_011242728
WP_096553817	WP_011242728
WP_096672967	WP_011242728
WP_096691418	WP_011242728
WP_197166237	WP_011242728
WP_114083537	WP_011242728
WP_100899623	WP_011242728
WP_148761037	WP_011242728
WP_096577060	WP_011242728
WP_096562621	WP_011242728
WP_096644124	WP_011242728
WP_070394701	WP_011242728
WP_206262279	WP_011242728
WP_096677812	WP_011242728
WP_035154629	WP_011242728
WP_148764201	WP_011242728
WP_096689021	WP_011242728
WP_206262535	WP_011242728
WP_197158700	WP_011242728
WP_015139918	WP_011242728
WP_096581847	WP_011242728
WP_015078610	WP_011242728
WP_179072986	WP_011242728
WP_096573538	WP_011242728
WP_015128405	WP_011242728
WP_015118968	WP_011244535
WP_015177551	WP_011244535
WP_011140385	WP_011244535
WP_208678793	WP_011244535
WP_015328549	WP_011244535
WP_167717683	WP_011244535
WP_087067770	WP_011244535
WP_070394617	WP_011244535
WP_096716340	WP_011244535
WP_104906398	WP_011244535
WP_149821323	WP_011244535
WP_012628385	WP_011244535
WP_096588605	WP_011244535
WP_012265498	WP_011244535
WP_041620428	WP_011244535
WP_096599669	WP_011244535
WP_015205452	WP_011244535
WP_015328570	WP_011244535
WP_096677802	WP_011244535
WP_017286526	WP_011244535
WP_071104141	WP_011244535
WP_172354473	WP_011244535
WP_045873737	WP_011244535
WP_167722283	WP_011244535
WP_041555763	WP_011244535
WP_096728685	WP_011244535
WP_186696721	WP_011244535
WP_067764997	WP_011244535
WP_084782679	WP_011244535
WP_096560912	WP_011244535
WP_015117905	WP_011244535
WP_066029534	WP_011244535
WP_062250384	WP_011244535
WP_006199169	WP_011244535
WP_096545229	WP_011244535
WP_071454830	WP_011244535
WP_115070379	WP_011244535
WP_012598352	WP_011244535
WP_011153862	WP_011244535
WP_103112972	WP_011244535
WP_096416441	WP_011244535
WP_015210440	WP_011244535
WP_009547176	WP_011244535
WP_012167296	WP_011244535
WP_070394212	WP_011244535
WP_169263276	WP_011244535
WP_096727532	WP_011244535
WP_197169786	WP_011244535
WP_010995825	WP_011244535
WP_011244535	WP_011244535
WP_210437289	WP_011244535
WP_015145704	WP_011244535
WP_015135017	WP_011244535
WP_015207958	WP_011244535
WP_096658765	WP_011244535
WP_096658289	WP_011244535
WP_015160993	WP_011244535
WP_045873747	WP_011244535
WP_096557017	WP_011244535
WP_126390842	WP_011244535
WP_096723331	WP_011244535
WP_015149278	WP_011244535
WP_012412084	WP_011244535
WP_096381094	WP_011244535
WP_118168182	WP_011244535
WP_181931217	WP_011244535
WP_103113107	WP_011244535
WP_015199361	WP_011244535
WP_023174619	WP_011244535
WP_206200336	WP_011244535
WP_096566824	WP_011244535
WP_071455526	WP_011244535
WP_023176033	WP_011244535
WP_045868218	WP_011244535
WP_006198657	WP_011244535
WP_041740642	WP_011244535
WP_015172381	WP_011244535
WP_179064581	WP_011244535
WP_010999418	WP_011244535
WP_096537808	WP_011244535
WP_011611249	WP_011244535
WP_094329902	WP_011244535
WP_011619432	WP_011244535
WP_096586563	WP_011244535
WP_096724453	WP_011244535
WP_015136069	WP_011244535
WP_138072582	WP_011244535
WP_009543193	WP_011244535
WP_015185803	WP_011244535
WP_096578603	WP_011244535
WP_062436075	WP_011244535
WP_096589339	WP_011244535
WP_015149250	WP_011244535
WP_096585844	WP_011244535
WP_017292286	WP_011244535
WP_197149353	WP_011244535
WP_015227038	WP_011244535
WP_065715973	WP_011244535
WP_187705664	WP_011244535
WP_073627347	WP_011244535
WP_015118975	WP_011244535
WP_096679417	WP_011244535
WP_100897438	WP_011244535
WP_096598567	WP_011244535
WP_096581233	WP_011244535
WP_169263267	WP_011244535
WP_073636088	WP_011244535
WP_186489087	WP_011244535
WP_067775002	WP_011244535
WP_015195758	WP_011244535
WP_011057001	WP_011244535
WP_015171048	WP_011244535
WP_107805879	WP_011244535
WP_205369757	WP_011244535
WP_096733004	WP_011244535
WP_011319315	WP_011244535
WP_126147746	WP_011244535
WP_013325300	WP_011244535
WP_015130326	WP_011244535
WP_106908864	WP_011244535
WP_179068327	WP_011244535
WP_015328764	WP_011244535
WP_015211796	WP_011244535
WP_011140878	WP_011244535
WP_104907892	WP_011244535
WP_015177964	WP_011244535
WP_011144156	WP_011244535
WP_015127113	WP_011244535
WP_015187959	WP_011244535
WP_179046615	WP_011244535
WP_096667944	WP_011244535
WP_096545604	WP_011244535
WP_096581422	WP_011244535
WP_015190119	WP_011244535
WP_012166634	WP_011244535
WP_096582784	WP_011244535
WP_200989711	WP_011244535
WP_035154653	WP_011244535
WP_011613731	WP_011244535
WP_198805130	WP_011244535
WP_015162935	WP_011244535
WP_066343812	WP_011244535
WP_208676098	WP_011244535
WP_126985022	WP_011244535
WP_015198199	WP_011244535
WP_096675664	WP_011244535
WP_062432401	WP_011244535
WP_015784733	WP_011244535
WP_096726331	WP_011244535
WP_188022100	WP_011244535
WP_017292285	WP_011244535
WP_096571871	WP_011244535
WP_096667385	WP_011244535
WP_015163188	WP_011244535
WP_012594868	WP_011244535
WP_096724196	WP_011244535
WP_152591301	WP_011244535
WP_015137246	WP_011244535
WP_023173405	WP_011244535
WP_146296282	WP_011244535
WP_181495935	WP_011244535
WP_118170515	WP_011244535
WP_096694691	WP_011244535
WP_023174002	WP_011244535
WP_028947123	WP_011244535
WP_168696471	WP_011244535
WP_071454074	WP_011244535
WP_066117128	WP_011244535
WP_181928647	WP_011244535
WP_015954259	WP_011244535
WP_048346578	WP_011244535
WP_096690535	WP_011244535
WP_015220366	WP_011244535
WP_198287631	WP_011244535
WP_179065509	WP_011244535
WP_023173420	WP_011244535
WP_179076402	WP_011244535
WP_015117885	WP_011244535
WP_186543618	WP_011244535
WP_179073486	WP_011244535
WP_096657903	WP_011244535
WP_015159156	WP_011244535
WP_015153360	WP_011244535
WP_017328343	WP_011244535
WP_045870931	WP_011244535
WP_096680380	WP_011244535
WP_015211811	WP_011244535
WP_096673419	WP_011244535
WP_096418937	WP_011244535
WP_017295626	WP_011244535
WP_104902104	WP_011244535
WP_010873185	WP_011244535
WP_186515170	WP_011244535
WP_106908045	WP_011244535
WP_015329067	WP_011244535
WP_096588865	WP_011244535
WP_023175434	WP_011244535
WP_152589383	WP_011244535
WP_015109381	WP_011244535
WP_026102082	WP_011244535
WP_096681972	WP_011244535
WP_017293303	WP_011244535
WP_024124339	WP_011244535
WP_168568965	WP_011244535
WP_096674104	WP_011244535
WP_096603774	WP_011244535
WP_015155049	WP_011244535
WP_096568256	WP_011244535
WP_068394287	WP_011244535
WP_011142489	WP_011244535
WP_010993946	WP_011244535
WP_015212431	WP_011244535
WP_017290199	WP_011244535
WP_015195752	WP_011244535
WP_015207844	WP_011244535
WP_100898678	WP_011244535
WP_065713272	WP_011244535
WP_169264935	WP_011244535
WP_071839295	WP_011244535
WP_186547973	WP_011244535
WP_083782348	WP_011244535
WP_096534891	WP_011244535
WP_012265822	WP_011244535
WP_096726468	WP_011244535
WP_096542546	WP_011244535
WP_015364266	WP_011244535
WP_186473047	WP_011244535
WP_197164746	WP_011244535
WP_107806495	WP_011244535
WP_096647361	WP_011244535
WP_010873927	WP_011244535
WP_002741301	WP_011244535
WP_065710138	WP_011244535
WP_008049225	WP_011244535
WP_107806312	WP_011244535
WP_084761918	WP_011244535
WP_071102348	WP_011244535
WP_015186422	WP_011244535
WP_015193645	WP_011244535
WP_017327564	WP_011244535
WP_179070619	WP_011244535
WP_103137074	WP_011244535
WP_148650026	WP_011244535
WP_096560776	WP_011244535
WP_045867839	WP_011244535
WP_096585280	WP_011244535
WP_015124604	WP_011244535
WP_006620885	WP_011244535
WP_179073418	WP_011244535
WP_130128806	WP_011244535
WP_156805085	WP_011244535
WP_179070465	WP_011244535
WP_015166571	WP_011244535
WP_062247034	WP_011244535
WP_012306218	WP_011244535
WP_015191520	WP_011244535
WP_011318060	WP_011244535
WP_012627441	WP_011244535
WP_171977790	WP_011244535
WP_062243978	WP_011244535
WP_009545522	WP_011244535
WP_009547403	WP_011244535
WP_104898791	WP_011244535
WP_096678150	WP_011244535
WP_096385029	WP_011244535
WP_015214699	WP_011244535
WP_179048905	WP_011244535
WP_162328530	WP_011244535
WP_006199085	WP_011244535
WP_096541450	WP_011244535
WP_068381740	WP_011244535
WP_114080562	WP_011244535
WP_096646168	WP_011244535
WP_096646278	WP_011244535
WP_096687658	WP_011244535
WP_088429558	WP_011244535
WP_041659684	WP_011244535
WP_015116992	WP_011244535
WP_126390805	WP_011244535
WP_152591637	WP_011244535
WP_158199062	WP_011244535
WP_065714636	WP_011244535
WP_171978307	WP_011244535
WP_126391410	WP_011244535
WP_186543557	WP_011244535
WP_068394023	WP_011244535
WP_096579201	WP_011244535
WP_186540098	WP_011244535
WP_067771760	WP_011244535
WP_081694421	WP_011244535
WP_162329138	WP_011244535
WP_126386677	WP_011244535
WP_015159148	WP_011244535
WP_071105889	WP_011244535
WP_028949137	WP_011244535
WP_028946862	WP_011244535
WP_023175412	WP_011244535
WP_114084495	WP_011244535
WP_011142029	WP_011244535
WP_013324720	WP_011244535
WP_015159137	WP_011244535
WP_015117201	WP_011244535
WP_015143119	WP_011244535
WP_023171669	WP_011244535
WP_114085718	WP_011244535
WP_010993959	WP_011244535
WP_015125407	WP_011244535
WP_015328763	WP_011244535
WP_015132054	WP_011244535
WP_015114853	WP_011244535
WP_186988294	WP_011244535
WP_046660966	WP_011244535
WP_174708927	WP_011244535
WP_071104124	WP_011244535
WP_152588729	WP_011244535
WP_006623433	WP_011244535
WP_017292232	WP_011244535
WP_107805979	WP_011244535
WP_096724509	WP_011244535
WP_096691823	WP_011244535
WP_017286274	WP_011244535
WP_015218414	WP_011244535
WP_096657324	WP_011244535
WP_103140025	WP_011244535
WP_179063960	WP_011244535
WP_015225763	WP_011244535
WP_010311402	WP_011244535
WP_096620843	WP_011244535
WP_013190426	WP_011244535
WP_035154216	WP_011244535
WP_008054900	WP_011244535
WP_179064738	WP_011244535
WP_068393964	WP_011244535
WP_198805364	WP_011244535
WP_006670344	WP_011244535
WP_011143608	WP_011244535
WP_206200479	WP_011244535
WP_015172124	WP_011244535
WP_012413288	WP_011244535
WP_174711197	WP_011244535
WP_083544322	WP_011244535
WP_044522137	WP_011244535
WP_017326043	WP_011244535
WP_015180120	WP_011244535
WP_148760015	WP_011244535
WP_015110866	WP_011244535
WP_062250392	WP_011244535
WP_023174416	WP_011244535
WP_012595858	WP_011244535
WP_036399255	WP_011244535
WP_164929017	WP_011244534
WP_096559523	WP_011244534
WP_052338583	WP_011244534
WP_096642347	WP_011244534
WP_067771763	WP_011244534
WP_164920707	WP_011244534
WP_015143259	WP_011244534
WP_174712146	WP_011244534
WP_126985740	WP_011244534
WP_082712942	WP_011244534
WP_096694692	WP_011244534
WP_046663504	WP_011244534
WP_070392593	WP_011244534
WP_114081698	WP_011244534
WP_012307075	WP_011244534
WP_179064153	WP_011244534
WP_096589340	WP_011244534
WP_015117887	WP_011244534
WP_126390799	WP_011244534
WP_148760017	WP_011244534
WP_096581235	WP_011244534
WP_179076401	WP_011244534
WP_028947122	WP_011244534
WP_096560913	WP_011244534
WP_065711668	WP_011244534
WP_096588604	WP_011244534
WP_096534890	WP_011244534
WP_023174388	WP_011244534
WP_168696470	WP_011244534
WP_012307097	WP_011244534
